Customer_ID,Age,Age_Group,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Credit_Score,Annual_Income_Group,Credit_Score_Group,Number_of_Credit_Lines,Credit_Utilization_Ratio,Debt_To_Income_Ratio,Number_of_Late_Payments,Tenure_in_Years,Total_Transactions,Total_Transactions_Group,Defaulted,CLV,CLV_Group,Total_Transactions2,Avg_Transaction_Amount
CUST_01432,30,30 - 39,Male,Married,Bachelor,Self-employed,80637,620,Upper Middle Income,Fair,2,0.96,0.31,1,13,45,Low Activity,1,46314,Moderate Value,19,376.028
CUST_01433,65,60 -69,Male,Single,Bachelor,Employed,73853,661,Upper Middle Income,Fair,1,0.76,0.52,1,7,176,Very High Activity,0,26049,Low Value,22,551.033
CUST_01434,37,30 - 39,Male,Single,Bachelor,Employed,38038,820,Middle Income,Excellent,6,0.88,0.85,1,13,44,Low Activity,1,25147,Low Value,17,287.698
CUST_01435,46,40 - 49,Female,Single,High School,Unemployed,54084,585,Middle Income,Fair,6,0.4,0.4,2,15,126,High Activity,1,52351,Moderate Value,14,361.004
CUST_01436,41,40 - 49,Male,Single,Master,Employed,63842,644,Upper Middle Income,Fair,6,0.07,0.66,0,6,119,Moderate Activity,0,58889,Moderate Value,12,448.482
CUST_01437,48,40 - 49,Female,Single,High School,Employed,20721,662,Low Income,Fair,1,0.35,0.45,2,15,65,Low Activity,0,11976,Low Value,22,341.445
CUST_01438,66,60 -69,Male,Single,Bachelor,Employed,50004,691,Middle Income,Good,4,0.38,0.03,1,20,114,Moderate Activity,0,46536,Moderate Value,22,532.163
CUST_01439,22,20 - 29,Female,Married,Bachelor,Employed,55167,631,Middle Income,Fair,1,0.3,0.32,1,1,50,Low Activity,0,38807,Low Value,22,442.382
CUST_01440,63,60 -69,Female,Single,Master,Self-employed,48234,621,Middle Income,Fair,2,0.53,0.76,2,21,134,High Activity,1,25071,Low Value,25,534.841
CUST_01441,21,20 - 29,Female,Married,Master,Employed,91699,687,High Income,Good,8,0.19,0.73,0,26,99,Moderate Activity,0,29449,Low Value,28,516.515
CUST_01442,56,50 - 59,Female,Married,Master,Employed,67440,685,Upper Middle Income,Good,8,0.94,0.88,2,14,20,Very Low Activity,0,78973,High Value,15,452.497
CUST_01443,46,40 - 49,Female,Married,PhD,Unemployed,56903,693,Middle Income,Good,1,0.91,0.59,0,0,117,Moderate Activity,1,58415,Moderate Value,22,494.028
CUST_01444,49,40 - 49,Female,Divorced,Bachelor,Self-employed,32417,683,Middle Income,Good,1,0.26,0.77,1,11,148,High Activity,1,8719,Very Low Value,12,517.299
CUST_01445,41,40 - 49,Male,Single,Master,Employed,52050,570,Middle Income,Poor,3,0.65,0.42,1,15,76,Low Activity,0,9257,Very Low Value,22,491.066
CUST_01446,31,30 - 39,Male,Single,High School,Employed,83932,686,Upper Middle Income,Good,7,0.5,0.35,2,29,85,Moderate Activity,0,40565,Moderate Value,20,543.823
CUST_01447,60,60 -69,Female,Married,Master,Self-employed,50869,657,Middle Income,Fair,6,0.25,0.34,0,6,80,Moderate Activity,0,21396,Low Value,20,500.058
CUST_01448,31,30 - 39,Female,Married,High School,Employed,54028,538,Middle Income,Poor,3,0.9,0.16,2,15,69,Low Activity,0,72538,High Value,22,676.623
CUST_01449,56,50 - 59,Male,Married,PhD,Employed,40487,680,Middle Income,Good,8,0.23,0.44,1,8,36,Very Low Activity,0,42758,Moderate Value,14,789.991
CUST_01450,69,60 -69,Male,Single,Bachelor,Employed,62497,628,Upper Middle Income,Fair,8,0.62,0.81,2,13,33,Very Low Activity,1,28987,Low Value,21,541.634
CUST_01451,59,50 - 59,Female,Married,High School,Employed,64798,700,Upper Middle Income,Good,6,0.34,0.01,0,20,162,Very High Activity,0,23350,Low Value,25,595.026
CUST_01452,60,60 -69,Male,Divorced,High School,Unemployed,62773,638,Upper Middle Income,Fair,1,0.83,0.57,2,23,82,Moderate Activity,0,12296,Low Value,22,565.616
CUST_01453,55,50 - 59,Male,Single,High School,Self-employed,42333,678,Middle Income,Good,8,0.62,0.17,0,10,97,Moderate Activity,1,10807,Low Value,17,774.228
CUST_01454,54,50 - 59,Male,Divorced,Bachelor,Employed,67660,674,Upper Middle Income,Good,5,0.83,0.74,0,0,45,Low Activity,0,62480,Moderate Value,22,550.087
CUST_01455,67,60 -69,Female,Single,Bachelor,Self-employed,53832,596,Middle Income,Fair,9,0.35,0.14,0,3,194,Very High Activity,0,49953,Moderate Value,15,383.566
CUST_01456,44,40 - 49,Male,Single,PhD,Employed,63565,716,Upper Middle Income,Good,9,0.01,0.16,1,17,172,Very High Activity,0,35710,Low Value,23,606.106
CUST_01457,42,40 - 49,Female,Single,Bachelor,Employed,71858,609,Upper Middle Income,Fair,2,0.22,0.04,2,10,34,Very Low Activity,0,18804,Low Value,12,414.319
CUST_01458,25,20 - 29,Male,Married,High School,Self-employed,66307,604,Upper Middle Income,Fair,6,0.81,0.44,0,24,18,Very Low Activity,1,49856,Moderate Value,19,569.345
CUST_01459,53,50 - 59,Female,Married,Master,Employed,69807,700,Upper Middle Income,Good,4,0.32,0.65,0,12,62,Low Activity,0,72918,High Value,17,511.07
CUST_01460,56,50 - 59,Female,Married,High School,Self-employed,70355,658,Upper Middle Income,Fair,7,0.32,0.29,2,15,143,High Activity,0,25577,Low Value,24,534.365
CUST_01461,67,60 -69,Male,Married,Master,Employed,73103,758,Upper Middle Income,Very Good,6,0.45,0.04,2,28,66,Low Activity,0,51150,Moderate Value,21,553.732
CUST_01462,40,40 - 49,Female,Single,Bachelor,Employed,74628,593,Upper Middle Income,Fair,7,0.27,0.93,2,18,128,High Activity,0,72477,High Value,23,399.008
CUST_01463,39,30 - 39,Male,Single,Bachelor,Unemployed,78010,683,Upper Middle Income,Good,5,0.81,0.86,2,9,47,Low Activity,0,47531,Moderate Value,19,391.809
CUST_01464,55,50 - 59,Male,Single,High School,Employed,66520,672,Upper Middle Income,Good,9,0.32,0.46,2,14,128,High Activity,0,58191,Moderate Value,19,537.215
CUST_01465,63,60 -69,Female,Divorced,High School,Employed,72623,713,Upper Middle Income,Good,1,0.6,0.82,1,18,125,High Activity,0,57366,Moderate Value,21,530.224
CUST_01466,37,30 - 39,Male,Single,Master,Employed,62568,722,Upper Middle Income,Good,7,0.45,0.8,1,11,102,Moderate Activity,1,95510,High Value,21,474.062
CUST_01467,65,60 -69,Female,Married,Bachelor,Self-employed,70320,687,Upper Middle Income,Good,9,0.29,0.56,0,0,63,Low Activity,1,27857,Low Value,23,510.642
CUST_01468,63,60 -69,Male,Single,PhD,Employed,53140,676,Middle Income,Good,8,0.27,0.53,1,5,145,High Activity,1,26118,Low Value,16,380.728
CUST_01469,54,50 - 59,Male,Single,Bachelor,Self-employed,33587,650,Middle Income,Fair,1,0.5,0.65,0,5,145,High Activity,0,37090,Low Value,26,396.487
CUST_01470,29,20 - 29,Male,Single,Master,Employed,81765,651,Upper Middle Income,Fair,8,0.21,0.72,1,9,102,Moderate Activity,0,85876,High Value,18,444.736
CUST_01471,46,40 - 49,Female,Single,PhD,Employed,62908,694,Upper Middle Income,Good,3,0.35,0.82,2,25,156,High Activity,0,49876,Moderate Value,18,365.509
CUST_01472,22,20 - 29,Male,Divorced,High School,Unemployed,62542,679,Upper Middle Income,Good,6,0.04,0.57,0,18,15,Very Low Activity,0,12449,Low Value,27,497.409
CUST_01473,29,20 - 29,Female,Married,Master,Employed,73481,679,Upper Middle Income,Good,9,0.79,0.75,0,23,86,Moderate Activity,1,27446,Low Value,8,735.663
CUST_01474,29,20 - 29,Male,Divorced,High School,Employed,50048,646,Middle Income,Fair,7,0.04,0.19,1,20,179,Very High Activity,0,39379,Low Value,15,540.589
CUST_01475,60,60 -69,Male,Married,Bachelor,Self-employed,58397,581,Middle Income,Fair,5,0.87,0.75,1,22,169,Very High Activity,0,31305,Low Value,15,578.631
CUST_01476,37,30 - 39,Female,Married,Master,Employed,51237,618,Middle Income,Fair,8,0.05,0.06,3,15,20,Very Low Activity,0,68889,Moderate Value,19,527.536
CUST_01477,21,20 - 29,Female,Married,Bachelor,Employed,57190,621,Middle Income,Fair,8,0.85,0.66,0,9,167,Very High Activity,1,22161,Low Value,14,462.479
CUST_01478,45,40 - 49,Male,Married,High School,Self-employed,54137,661,Middle Income,Fair,6,0.64,0.71,2,24,48,Low Activity,0,17232,Low Value,17,480.782
CUST_01479,63,60 -69,Female,Married,Bachelor,Self-employed,51689,705,Middle Income,Good,6,0.51,0.97,1,3,59,Low Activity,0,31656,Low Value,19,532.216
CUST_01480,60,60 -69,Male,Single,Master,Employed,65811,646,Upper Middle Income,Fair,9,0.14,0.42,1,16,115,Moderate Activity,0,67194,Moderate Value,22,525.875
CUST_01481,62,60 -69,Female,Married,PhD,Employed,32075,606,Middle Income,Fair,4,0.26,0.11,1,17,16,Very Low Activity,1,24750,Low Value,19,261.284
CUST_01482,45,40 - 49,Female,Married,Master,Unemployed,79765,560,Upper Middle Income,Poor,3,0.69,0.33,1,3,63,Low Activity,0,29357,Low Value,16,574.049
CUST_01483,59,50 - 59,Female,Single,High School,Employed,49323,628,Middle Income,Fair,8,0.51,0.42,1,28,151,High Activity,0,69157,Moderate Value,21,619.333
CUST_01484,55,50 - 59,Female,Married,Master,Employed,67291,601,Upper Middle Income,Fair,9,0.51,0.77,1,26,91,Moderate Activity,0,71117,High Value,14,499.863
CUST_01485,23,20 - 29,Male,Married,Master,Employed,68144,691,Upper Middle Income,Good,4,0.13,0.19,1,18,10,Very Low Activity,0,30350,Low Value,17,453.199
CUST_01486,57,50 - 59,Female,Married,Bachelor,Employed,55543,684,Middle Income,Good,2,0.48,0.17,0,19,79,Low Activity,0,62413,Moderate Value,24,587.877
CUST_01487,64,60 -69,Female,Married,High School,Self-employed,66513,611,Upper Middle Income,Fair,6,0.59,0.22,1,2,80,Moderate Activity,0,35480,Low Value,11,472.866
CUST_01488,64,60 -69,Male,Single,Master,Employed,43756,667,Middle Income,Fair,9,0.12,0.23,2,7,63,Low Activity,0,16043,Low Value,18,388.568
CUST_01489,50,50 - 59,Male,Married,Master,Employed,51787,654,Middle Income,Fair,2,0.97,0.92,2,24,73,Low Activity,1,20151,Low Value,20,496.497
CUST_01490,58,50 - 59,Female,Single,High School,Unemployed,56369,598,Middle Income,Fair,9,0.83,0.16,1,13,83,Moderate Activity,0,53856,Moderate Value,23,905.106
CUST_01491,54,50 - 59,Female,Divorced,PhD,Self-employed,66816,669,Upper Middle Income,Fair,5,0.32,0.41,2,27,50,Low Activity,0,68437,Moderate Value,14,660.804
CUST_01492,32,30 - 39,Male,Divorced,Bachelor,Employed,54901,653,Middle Income,Fair,4,0.56,0.4,1,15,101,Moderate Activity,0,31040,Low Value,18,612.237
CUST_01493,39,30 - 39,Female,Divorced,PhD,Employed,57571,691,Middle Income,Good,8,0.56,0.13,0,11,163,Very High Activity,0,29938,Low Value,22,509.971
CUST_01494,57,50 - 59,Female,Single,Bachelor,Self-employed,72436,645,Upper Middle Income,Fair,2,0.11,0.11,0,9,161,Very High Activity,0,45588,Moderate Value,17,417.958
CUST_01495,64,60 -69,Male,Single,Bachelor,Unemployed,65945,722,Upper Middle Income,Good,7,0.44,0.91,0,24,41,Low Activity,0,33224,Low Value,26,594.248
CUST_01496,69,60 -69,Male,Divorced,High School,Employed,95065,621,High Income,Fair,7,0.21,0.84,0,1,129,High Activity,1,35541,Low Value,22,446.327
CUST_01497,37,30 - 39,Female,Married,Master,Employed,46416,580,Middle Income,Fair,1,0.33,0.93,1,5,159,High Activity,0,46504,Moderate Value,14,538.282
CUST_01498,30,30 - 39,Male,Divorced,Bachelor,Employed,40718,660,Middle Income,Fair,8,0.94,0.32,1,13,78,Low Activity,0,36778,Low Value,21,488.861
CUST_01499,69,60 -69,Male,Married,Master,Employed,88668,710,Upper Middle Income,Good,1,0.55,0.53,1,5,68,Low Activity,1,45116,Moderate Value,15,534.809
CUST_01500,67,60 -69,Female,Married,High School,Employed,63935,594,Upper Middle Income,Fair,9,0.07,0.26,4,15,160,Very High Activity,1,68572,Moderate Value,18,599.197
CUST_01501,32,30 - 39,Female,Single,Master,Self-employed,79980,637,Upper Middle Income,Fair,2,0.67,0.39,1,23,199,Very High Activity,0,21290,Low Value,18,739.247
CUST_01502,36,30 - 39,Female,Married,Bachelor,Employed,44918,679,Middle Income,Good,7,1,0.79,1,3,50,Low Activity,1,33120,Low Value,25,398.138
CUST_01503,44,40 - 49,Female,Married,High School,Employed,52678,539,Middle Income,Poor,5,0.17,0.48,1,16,28,Very Low Activity,0,14308,Low Value,32,450.002
CUST_01504,39,30 - 39,Male,Single,High School,Employed,62006,759,Upper Middle Income,Very Good,5,0.68,0.11,2,27,86,Moderate Activity,0,47325,Moderate Value,14,300.908
CUST_01505,28,20 - 29,Male,Single,High School,Employed,60004,663,Upper Middle Income,Fair,5,0.82,0,2,13,23,Very Low Activity,0,62811,Moderate Value,14,349.386
CUST_01506,51,50 - 59,Female,Married,Master,Employed,58858,629,Middle Income,Fair,9,0.84,0.24,0,28,50,Low Activity,0,73180,High Value,28,594.016
CUST_01507,41,40 - 49,Male,Married,Bachelor,Employed,36247,692,Middle Income,Good,2,0.71,0.18,0,2,55,Low Activity,0,34339,Low Value,19,751.276
CUST_01508,37,30 - 39,Female,Single,High School,Employed,58280,651,Middle Income,Fair,9,0.91,0.79,0,1,168,Very High Activity,1,20403,Low Value,22,401.41
CUST_01509,43,40 - 49,Male,Single,High School,Unemployed,65117,624,Upper Middle Income,Fair,7,0.03,0.67,0,6,181,Very High Activity,0,41796,Moderate Value,21,483.967
CUST_01510,57,50 - 59,Male,Single,Bachelor,Self-employed,54942,688,Middle Income,Good,3,0.06,0.84,0,20,177,Very High Activity,0,28678,Low Value,19,445.561
CUST_01511,36,30 - 39,Male,Single,High School,Employed,74700,668,Upper Middle Income,Fair,3,0.13,0.42,1,8,172,Very High Activity,0,94545,High Value,15,517.421
CUST_01512,26,20 - 29,Female,Divorced,Bachelor,Self-employed,74752,553,Upper Middle Income,Poor,2,0.04,0.58,0,19,177,Very High Activity,0,70986,High Value,21,481.744
CUST_01513,28,20 - 29,Male,Married,Bachelor,Employed,63272,632,Upper Middle Income,Fair,5,0.12,0.42,1,2,57,Low Activity,0,49031,Moderate Value,16,527.084
CUST_01514,45,40 - 49,Male,Married,Bachelor,Self-employed,49100,622,Middle Income,Fair,3,0.82,0.22,0,24,51,Low Activity,1,25446,Low Value,17,559.409
CUST_01515,38,30 - 39,Male,Married,Bachelor,Unemployed,65368,632,Upper Middle Income,Fair,2,0.9,0.63,2,6,44,Low Activity,0,33198,Low Value,16,538.042
CUST_01516,45,40 - 49,Female,Single,Bachelor,Employed,67459,666,Upper Middle Income,Fair,4,0.34,0.39,0,0,109,Moderate Activity,0,49904,Moderate Value,23,742.761
CUST_01517,32,30 - 39,Male,Married,High School,Unemployed,61479,539,Upper Middle Income,Poor,9,0.96,0.25,1,16,129,High Activity,1,28566,Low Value,14,519.658
CUST_01518,35,30 - 39,Male,Divorced,Master,Employed,48811,698,Middle Income,Good,1,0.42,0.94,1,13,19,Very Low Activity,0,24238,Low Value,22,517.648
CUST_01519,46,40 - 49,Male,Married,PhD,Employed,72665,622,Upper Middle Income,Fair,9,0.17,0.11,0,2,153,High Activity,0,45635,Moderate Value,19,494.404
CUST_01520,61,60 -69,Female,Married,Bachelor,Employed,66427,688,Upper Middle Income,Good,7,0.68,0.78,3,2,19,Very Low Activity,1,17926,Low Value,18,515.42
CUST_01521,65,60 -69,Male,Married,Bachelor,Unemployed,54014,621,Middle Income,Fair,2,0.42,0.55,2,16,114,Moderate Activity,0,18005,Low Value,17,498.452
CUST_01522,46,40 - 49,Male,Divorced,Bachelor,Employed,62330,634,Upper Middle Income,Fair,2,0.02,0.76,0,29,110,Moderate Activity,0,18017,Low Value,22,623.981
CUST_01523,67,60 -69,Male,Single,Master,Employed,46168,744,Middle Income,Very Good,5,0.97,0.09,2,15,32,Very Low Activity,1,24213,Low Value,14,604.327
CUST_01524,52,50 - 59,Female,Single,Bachelor,Employed,31695,598,Middle Income,Fair,3,0.6,0.39,0,0,187,Very High Activity,1,18105,Low Value,17,478.249
CUST_01525,30,30 - 39,Female,Divorced,Master,Employed,37089,623,Middle Income,Fair,1,0.61,0.8,0,1,189,Very High Activity,0,24100,Low Value,19,440.736
CUST_01526,36,30 - 39,Female,Divorced,Bachelor,Self-employed,63929,617,Upper Middle Income,Fair,8,0.98,0.82,0,1,193,Very High Activity,0,20586,Low Value,23,478.699
CUST_01527,27,20 - 29,Female,Married,Master,Employed,55516,730,Middle Income,Good,5,0.83,0.79,0,2,89,Moderate Activity,0,47695,Moderate Value,32,481.816
CUST_01528,37,30 - 39,Female,Single,Bachelor,Employed,66299,583,Upper Middle Income,Fair,5,0.36,0.74,1,26,82,Moderate Activity,0,56138,Moderate Value,15,346.493
CUST_01529,43,40 - 49,Male,Single,Bachelor,Employed,72460,693,Upper Middle Income,Good,6,0.04,0.38,2,9,133,High Activity,0,24092,Low Value,18,488.896
CUST_01530,46,40 - 49,Female,Married,Bachelor,Employed,65214,568,Upper Middle Income,Poor,8,0.22,0.72,0,2,107,Moderate Activity,0,18049,Low Value,23,546.887
CUST_01531,41,40 - 49,Female,Divorced,Bachelor,Employed,50343,586,Middle Income,Fair,4,0.35,0.11,0,15,111,Moderate Activity,1,12112,Low Value,21,434.711
CUST_01532,42,40 - 49,Female,Single,Master,Self-employed,66176,610,Upper Middle Income,Fair,3,0.96,0.16,0,12,149,High Activity,1,20729,Low Value,28,573.778
CUST_01533,27,20 - 29,Male,Married,PhD,Employed,54178,633,Middle Income,Fair,7,0.89,0.54,1,24,165,Very High Activity,1,25543,Low Value,18,413.356
CUST_01534,34,30 - 39,Female,Divorced,High School,Employed,55160,701,Middle Income,Good,1,0.02,0.55,0,16,71,Low Activity,0,9705,Very Low Value,19,401.056
CUST_01535,35,30 - 39,Male,Single,Bachelor,Employed,75757,638,Upper Middle Income,Fair,2,0.99,0.47,0,20,167,Very High Activity,1,75148,High Value,18,509.343
CUST_01536,27,20 - 29,Female,Married,PhD,Employed,68556,675,Upper Middle Income,Good,3,0.26,0.73,0,25,167,Very High Activity,0,14982,Low Value,15,388.057
CUST_01537,29,20 - 29,Male,Single,High School,Self-employed,53740,617,Middle Income,Fair,5,0.78,0.56,0,1,132,High Activity,1,49875,Moderate Value,18,517.49
CUST_01538,68,60 -69,Male,Married,Bachelor,Employed,47736,653,Middle Income,Fair,4,0.12,0.07,1,4,176,Very High Activity,0,26829,Low Value,22,577.626
CUST_01539,28,20 - 29,Male,Divorced,High School,Employed,80801,701,Upper Middle Income,Good,3,0.22,0.89,1,20,59,Low Activity,0,151444,Very High Value,15,616.955
CUST_01540,43,40 - 49,Male,Single,High School,Employed,59347,681,Middle Income,Good,4,0.51,0.63,3,18,92,Moderate Activity,1,52423,Moderate Value,20,709.286
CUST_01541,49,40 - 49,Female,Married,PhD,Employed,42822,677,Middle Income,Good,7,0.7,0.9,1,11,129,High Activity,1,32580,Low Value,16,503.823
CUST_01542,38,30 - 39,Male,Divorced,Bachelor,Employed,53374,557,Middle Income,Poor,7,0.35,0.43,0,1,140,High Activity,1,51139,Moderate Value,16,550.318
CUST_01543,51,50 - 59,Male,Divorced,Bachelor,Employed,33737,619,Middle Income,Fair,5,0.87,0,1,23,140,High Activity,1,26909,Low Value,19,456.222
CUST_01544,50,50 - 59,Female,Married,High School,Employed,20821,656,Low Income,Fair,5,0.94,0.76,0,1,148,High Activity,0,20419,Low Value,20,429.34
CUST_01545,59,50 - 59,Male,Married,High School,Employed,74318,639,Upper Middle Income,Fair,7,0.12,0.57,1,1,104,Moderate Activity,0,49239,Moderate Value,17,374.752
CUST_01546,55,50 - 59,Female,Single,Master,Self-employed,46800,623,Middle Income,Fair,4,0.72,0.02,0,28,131,High Activity,1,49147,Moderate Value,24,363.772
CUST_01547,38,30 - 39,Male,Single,Bachelor,Self-employed,41716,606,Middle Income,Fair,1,0.13,0.57,3,1,30,Very Low Activity,0,29218,Low Value,12,394.791
CUST_01548,62,60 -69,Male,Married,High School,Employed,51516,699,Middle Income,Good,4,0.34,0.93,1,14,182,Very High Activity,1,26798,Low Value,22,445.723
CUST_01549,59,50 - 59,Female,Single,PhD,Unemployed,54944,666,Middle Income,Fair,9,0.82,0.21,1,9,121,High Activity,1,18178,Low Value,18,448.147
CUST_01550,37,30 - 39,Female,Married,Bachelor,Self-employed,51085,693,Middle Income,Good,2,0.34,0.28,2,5,131,High Activity,0,65796,Moderate Value,14,325.045
CUST_01551,34,30 - 39,Male,Married,Bachelor,Employed,46408,768,Middle Income,Very Good,1,0.91,0.65,0,18,36,Very Low Activity,0,40289,Moderate Value,22,560.18
CUST_01552,51,50 - 59,Female,Married,Bachelor,Self-employed,59379,556,Middle Income,Poor,9,0.41,0.82,1,12,112,Moderate Activity,0,51733,Moderate Value,21,644.617
CUST_01553,44,40 - 49,Female,Married,High School,Employed,56401,663,Middle Income,Fair,6,0.31,0.64,0,20,165,Very High Activity,0,25589,Low Value,14,285.004
CUST_01554,55,50 - 59,Female,Single,Bachelor,Unemployed,85422,638,Upper Middle Income,Fair,2,0.99,0.67,0,18,133,High Activity,1,34370,Low Value,23,483.615
CUST_01555,64,60 -69,Male,Married,Bachelor,Employed,54517,708,Middle Income,Good,7,0.44,0.33,1,15,109,Moderate Activity,0,31237,Low Value,14,296.362
CUST_01556,65,60 -69,Male,Married,High School,Employed,59374,699,Middle Income,Good,4,0.74,0.01,0,6,146,High Activity,1,56597,Moderate Value,24,614.017
CUST_01557,54,50 - 59,Female,Single,Master,Unemployed,46272,642,Middle Income,Fair,9,0.6,0.84,0,27,133,High Activity,0,52831,Moderate Value,20,539.042
CUST_01558,23,20 - 29,Female,Single,Bachelor,Employed,69714,656,Upper Middle Income,Fair,6,0.2,1,1,28,10,Very Low Activity,1,40650,Moderate Value,14,456.284
CUST_01559,57,50 - 59,Male,Married,Master,Employed,84981,701,Upper Middle Income,Good,7,0.5,0.87,0,18,31,Very Low Activity,0,76826,High Value,26,571.189
CUST_01560,63,60 -69,Female,Single,High School,Self-employed,58555,686,Middle Income,Good,3,0.08,0.4,5,0,64,Low Activity,0,16820,Low Value,18,533.487
CUST_01561,60,60 -69,Male,Married,PhD,Employed,50549,741,Middle Income,Very Good,6,0.71,0.35,3,23,192,Very High Activity,1,63932,Moderate Value,17,337.669
